0,-0.4278114980686204
0.024,-0.4091848066097801
0.048,-0.3905088873389287
0.07200000000000001,-0.371771286475594
0.096,-0.3529738630843491
0.12,-0.3341183791672191
0.144,-0.3152065112833529
0.168,-0.2962398583760926
0.192,-0.2772199475768239
0.216,-0.258148238896717
0.24,-0.239026129264053
0.264,-0.2198549561384743
0.288,-0.2006360008208879
0.312,-0.1813704915222404
0.336,-0.1620596062269029
0.36,-0.1427044753730648
0.3840000000000001,-0.1233061843657605
0.4080000000000001,-0.1038657759349265
0.4320000000000001,-0.08438425234895695
0.4560000000000001,-0.0648625774932942
0.4800000000000001,-0.04530167882279566
0.5040000000000001,-0.02570244919603771
0.5280000000000001,-0.006065748599293568
0.5520000000000002,0.01360759423263944
0.5760000000000002,0.03331678029196655
0.6000000000000002,0.05306103886342298
0.6240000000000002,0.07283962617390229
0.6480000000000002,0.09265182412060388
0.6720000000000003,0.1124969390725632
0.6960000000000003,0.1323743007407366
0.7200000000000003,0.1522832611121797
0.7440000000000003,0.1722231934441138
0.7680000000000003,0.1921934913140533
0.7920000000000004,0.2121935677223384
0.8160000000000004,0.2322228542437658
0.8400000000000004,0.2522808002251728
0.8640000000000004,0.2723668720260822
0.8880000000000005,0.2924805522997303
0.9120000000000005,0.312621339311946
0.9360000000000005,0.3327887462955509
0.9600000000000005,0.3529823008381414
0.9840000000000005,0.3732015443011771
1.008,0.3934460312685287
1.032,0.4137153290227044
1.056,0.4340090170471418
1.080000000000001,0.454326686553004
1.104000000000001,0.474667940029059
1.128000000000001,0.4950323908133445
1.152000000000001,0.5154196626853033
1.176000000000001,0.5358293894772851
1.2,0.5562612147042916
