0,8.502114828169255e-05
0.012,8.096116735805742e-05
0.024,7.699890713731505e-05
0.036,7.313444079533084e-05
0.048,6.936792587682198e-05
0.06,6.56996025044925e-05
0.07199999999999999,6.212979145989216e-05
0.08399999999999999,5.865889200246731e-05
0.09599999999999999,5.528737927486899e-05
0.108,5.201580111347616e-05
0.12,4.884477404960126e-05
0.132,4.577497824913124e-05
0.144,4.280715109697265e-05
0.156,3.994207908870984e-05
0.168,3.718058764734157e-05
0.18,3.452352844076858e-05
0.192,3.197176374038634e-05
0.204,2.952614733879082e-05
0.2160000000000001,2.718750154350079e-05
0.2280000000000001,2.495658979421874e-05
0.2400000000000001,2.283408452617018e-05
0.2520000000000001,2.08205300360161e-05
0.2640000000000001,1.891630031489606e-05
0.2760000000000001,1.712155210938914e-05
0.2880000000000001,1.543617386533761e-05
0.3000000000000001,1.385973170297185e-05
0.3120000000000001,1.239141415235028e-05
0.3240000000000001,1.102997801433576e-05
0.3360000000000001,9.773698348832107e-06
0.3480000000000001,8.620326147621346e-06
0.3600000000000002,7.567057620254261e-06
0.3720000000000002,6.610519092941109e-06
0.3840000000000002,5.746771185458684e-06
0.3960000000000002,4.971335118678796e-06
0.4080000000000002,4.279242710258769e-06
0.4200000000000002,3.665109923023623e-06
0.4320000000000002,3.123231920730074e-06
0.4440000000000002,2.647695715378534e-06
0.4560000000000002,2.232504936027399e-06
0.4680000000000002,1.871710226887652e-06
0.4800000000000003,1.559538353662861e-06
0.4920000000000003,1.290513094895592e-06
0.5040000000000002,1.059561017974242e-06
0.5160000000000002,8.620947840676774e-07
0.5280000000000002,6.940654516652337e-07
0.5400000000000003,5.519740053204677e-07
0.5520000000000003,4.328331986527592e-07
0.5640000000000003,3.340772140383999e-07
0.5760000000000003,2.534308845856696e-07
0.5880000000000003,1.88768903466127e-07
0.6,1.380072099465688e-07
